,Dynamic,60_40,EqualWeight
2019-05-28,-0.04462647223484639,-0.013126555790196948,-0.009522327290639843
2019-05-29,-0.048129427885784226,-0.015919184906227457,-0.011484855500928037
2019-05-30,-0.04347094184194944,-0.01093861185346845,-0.007088208107290717
2019-05-31,-0.04469340029382063,-0.014067375738277432,-0.006270149706479211
2019-06-03,-0.04690645963723983,-0.012944450826383402,-0.005794947828078989
2019-06-04,-0.03499174802544125,-0.0047540930718741325,-0.00020837147791741284
2019-06-05,-0.03031214565502094,-0.0018600912893309562,0.0
2019-06-06,-0.025575999847211706,0.0,0.0
2019-06-07,-0.015224140373351736,0.0,0.0
2019-06-10,-0.014876658640232465,-0.0010356162274179903,-0.0015327304381628215
2019-06-11,-0.014894771310852595,-0.0009361831980334578,-0.001502544261620331
2019-06-12,-0.014906180407494363,-0.0016894189356830847,-0.001205775240307294
2019-06-13,-0.009782972882115049,0.0,0.0
2019-06-14,-0.01138640132650015,0.0,-0.00046557108535627556
2019-06-17,-0.009596959454901133,0.0,0.0
2019-06-18,-0.0010282451443901497,0.0,0.0
2019-06-19,0.0,0.0,0.0
2019-06-20,0.0,0.0,0.0
2019-06-21,0.0,-0.005291928082348907,-0.001990710712579502
2019-06-24,0.0,-0.0030669846132488354,0.0
2019-06-25,-0.006526980061750565,-0.007730002625311316,-0.003393325748469067
2019-06-26,-0.009013192345435517,-0.010872426800985102,-0.006260516570186447
2019-06-27,-0.007099101973035982,-0.005993019183918258,-0.003406932207669966
2019-06-28,-0.004778634694800665,-0.0032014940705566985,-0.00192826297110138
2019-07-01,-0.004605011316003438,0.0,-0.0021535918608163174
2019-07-02,0.0,0.0,0.0
2019-07-03,0.0,0.0,0.0
2019-07-05,-0.005505829853026056,-0.006023995315799557,-0.006020002642031841
2019-07-08,-0.010701295045994375,-0.008770243248951926,-0.009187709064930272
2019-07-09,-0.00800009454302586,-0.008178551366209041,-0.007806030576698375
2019-07-10,0.0,-0.007532877020820505,-0.003316622615853526
2019-07-11,-0.0034816972577850214,-0.011474051916697592,-0.007589790450917122
2019-07-12,0.0,-0.008368929151612359,-0.00447584026345893
2019-07-15,0.0,-0.0058931507117625515,-0.002548183996659459
2019-07-16,-0.005115349011842629,-0.009006004033486947,-0.006276993364219718
2019-07-17,-0.0021924517743439065,-0.008808539987032793,-0.0028112611075822302
2019-07-18,0.0,-0.006605422613383483,0.0
2019-07-19,-0.007862065721498723,-0.010859853563532362,-0.00549994034443968
2019-07-22,-0.004696943659687647,-0.008653160768660295,-0.003394553735005079
2019-07-23,-0.0033885858572778593,-0.006585455072920854,-0.003290416969933707
2019-07-24,0.0,-0.0020683361709936676,0.0
2019-07-25,-0.006383379743990614,-0.0068484649953990395,-0.004754388412683386
2019-07-26,-0.0014609424750989808,-0.0019315164603785906,-0.001293626404501369
2019-07-29,-0.0008888026841368246,-0.0029016514300459484,-0.0008615651880630182
2019-07-30,-0.0017044809391015825,-0.0034025610163092024,-0.0009346853717049353
2019-07-31,-0.011087071808191129,-0.0067879792052065735,-0.005544497755088806
2019-08-01,0.0,-0.004187400357022697,0.0
2019-08-02,-0.00758100946361806,-0.00503851787170817,-0.00245073212809388
2019-08-05,-0.011854450796088933,-0.016445869405026903,-0.006587105066119814
2019-08-06,-0.0019103216810473223,-0.005095758978994724,0.0
2019-08-07,0.0,-0.004600894983430304,0.0
2019-08-08,0.0,0.0,0.0
2019-08-09,-0.005472347648242337,-0.004900113326527622,-0.003951071904845782
2019-08-12,-0.0036220023729336415,-0.003998987280399602,-0.0016481402247948695
2019-08-13,0.0,0.0,0.0
2019-08-14,-0.006695453981370947,-0.00909639704960652,-0.003885481024420767
2019-08-15,-0.002870141358521261,-0.0031447757282195843,0.0
2019-08-16,-0.0010968103696507026,0.0,0.0
2019-08-19,-0.0027307312920318294,0.0,-0.0007064579354665312
2019-08-20,-0.0007022610187111811,-0.0004988414449078604,0.0
2019-08-21,0.0,0.0,0.0
2019-08-22,-0.002750564292024138,-0.0028498301623757216,-0.0025720359120129377
2019-08-23,-0.00232358649702602,-0.011917297019181872,-0.004920900234846259
2019-08-26,0.0,-0.0069981889952112075,-0.0014979884504157104
2019-08-27,0.0,-0.0032666521596435016,0.0
2019-08-28,-0.0003684670206106633,0.0,0.0
2019-08-29,0.0,0.0,0.0
2019-08-30,-0.002413177837340741,-0.00015803504449274364,-0.0007541119317842071
2019-09-03,0.0,-0.003159272801981805,-0.0003443944398611176
2019-09-04,0.0,0.0,0.0
2019-09-05,-0.007937315505397113,0.0,-0.0036607318957793122
2019-09-06,-0.0100913244792179,0.0,-0.0038191992318696855
2019-09-09,-0.016130537238840836,-0.006867691202626314,-0.008884032682701104
2019-09-10,-0.02427616419216372,-0.014032452502419135,-0.015218661390293264
2019-09-11,-0.019695333825309858,-0.01054199621959695,-0.011982951611229642
2019-09-12,-0.019139588020180898,-0.01109074570352997,-0.011882094045525426
2019-09-13,-0.028305441845922652,-0.020025007264279804,-0.019291126880554232
2019-09-16,-0.023825619510624008,-0.016880243789212268,-0.016255986684071133
2019-09-17,-0.020369837810052527,-0.013261255857012322,-0.013339480236477907
2019-09-18,-0.02202790866961213,-0.011235758298405618,-0.013688045132716264
2019-09-19,-0.019457591049829248,-0.010087216212806838,-0.012174288405092715
2019-09-20,-0.015252301417282288,-0.007703584142743969,-0.009491009416953244
2019-09-23,-0.012896209229653177,-0.007927048881144705,-0.008237319960487155
2019-09-24,-0.012203364998194077,-0.00786165292445562,-0.007898643205505484
2019-09-25,-0.01926875459959676,-0.01019879111877664,-0.011913180951276026
2019-09-26,-0.019072111821123672,-0.008898176204818475,-0.011424273322324319
2019-09-27,-0.02411487436803883,-0.011137334550608169,-0.01448564342417602
2019-09-30,-0.026487563526473523,-0.0074234714071889085,-0.014128732325623172
2019-10-01,-0.02745748233642764,-0.01335650483598616,-0.015411284651104862
2019-10-02,-0.029285739669642874,-0.022943868151558022,-0.018135540191277832
2019-10-03,-0.022176102031458256,-0.014611510917495463,-0.011589371536306459
2019-10-04,-0.015678360239600453,-0.003765231175860362,-0.005455821260493043
2019-10-07,-0.021338565139548127,-0.009666523092165424,-0.010202781873869915
2019-10-08,-0.023503439851906283,-0.01789801944935243,-0.012948388008032996
2019-10-09,-0.020533428071523918,-0.014553874818569956,-0.011093762039870003
2019-10-10,-0.023293452696710792,-0.01648350191953518,-0.013859048914552918
2019-10-11,-0.02297463415424572,-0.015296851213732032,-0.014302841822948498
2019-10-14,-0.02054814784859571,-0.013104887953791056,-0.01218457973566156
2019-10-15,-0.0204888758637064,-0.012072542558964283,-0.012469474972930383
2019-10-16,-0.018948548876494997,-0.012544507313490882,-0.011600341343853016
2019-10-17,-0.01774291888641144,-0.011761214948082688,-0.01090598536175047
2019-10-18,-0.0211215836213956,-0.01436202476409576,-0.01319128093487798
2019-10-21,-0.02099617760547312,-0.013343548977772901,-0.01333725035983202
2019-10-22,-0.021562886778661028,-0.01297963069782615,-0.013308746886466882
2019-10-23,-0.019762321074616618,-0.010862406497631705,-0.011922703606579543
2019-10-24,-0.01469423291734806,-0.010689033599099562,-0.009252371074760735
2019-10-25,-0.012097100480142897,-0.010200862643496178,-0.008140344219071505
2019-10-28,-0.01334137566716631,-0.010480775539709275,-0.009208678955547556
2019-10-29,-0.016315126390135437,-0.010397389591834227,-0.010704248665227123
2019-10-30,-0.010449336036862822,-0.0028282236069486766,-0.005208480563284712
2019-10-31,-0.004706113307465287,0.0,-0.00036104413304138827
2019-11-01,-0.0013456378113232415,0.0,0.0
2019-11-04,-0.001197397169124259,-0.0028940089402075264,-0.0019596199625531163
2019-11-05,-0.011332473863384873,-0.008067005443163966,-0.00766189824302943
2019-11-06,-0.009359924909497441,-0.005537442216442812,-0.005716438865559836
2019-11-07,-0.01811797635240553,-0.010716154582451343,-0.011728696418073947
2019-11-08,-0.0207045389445073,-0.010922344628044423,-0.01261740721511706
2019-11-11,-0.022612970602020166,-0.011793053180187973,-0.013221015361338018
2019-11-12,-0.01993346042612043,-0.008733142075566969,-0.011109836497772085
2019-11-13,-0.01730820028028568,-0.005976280368777842,-0.008766231907164301
2019-11-14,-0.014818233672630687,-0.0010226315136334652,-0.005276855031325245
2019-11-15,-0.013837776308056604,0.0,-0.003660097018813868
2019-11-18,-0.011706511973396672,0.0,-0.002252126330058557
2019-11-19,-0.010779584520668184,0.0,-0.000297091077420375
2019-11-20,-0.01238425424347045,0.0,0.0
2019-11-21,-0.016626815433763986,-0.0034774265532476756,-0.0030974950031763537
2019-11-22,-0.01752559975126089,-0.0016359984711404874,-0.002770055041417918
2019-11-25,-0.01636416448362077,0.0,0.0
2019-11-26,-0.012674831661483976,0.0,0.0
2019-11-27,-0.013592698899005828,0.0,0.0
2019-11-29,-0.011430605695818663,-0.0030830725136395953,-0.0007816106970587322
2019-12-02,-0.015370540060820503,-0.013538592691367812,-0.006886505449162028
2019-12-03,-0.011971413942417186,-0.009333503804344612,-0.002584919817344211
2019-12-04,-0.011112539547538658,-0.00965385839762356,-0.003336044248614556
2019-12-05,-0.01006929020467473,-0.010517989476184209,-0.003890033902590795
2019-12-06,-0.01278205461705284,-0.007316331076096416,-0.0037583291369618355
2019-12-09,-0.014535124910337482,-0.00833202744816175,-0.004590199417058627
2019-12-10,-0.013019835633884314,-0.008967283464330178,-0.00470477814733905
2019-12-11,-0.006798798364957337,-0.00417757083730097,-9.727964670991351e-05
2019-12-12,-0.006511399318143152,-0.0056602829691028145,-0.002261814330164591
2019-12-13,-0.002475552467080311,-0.0007280247226925107,0.0
2019-12-16,0.0,-0.00023320900907120024,0.0
2019-12-17,0.0,-0.0006534996331444276,-7.936611619085987e-05
2019-12-18,0.0,-0.003912378867348298,-0.0017366348032201717
2019-12-19,0.0,-0.0008305766242280299,0.0
2019-12-20,0.0,0.0,0.0
2019-12-23,0.0,0.0,0.0
2019-12-24,0.0,0.0,0.0
2019-12-26,0.0,0.0,0.0
2019-12-27,-0.0005183660364994624,0.0,0.0
2019-12-30,-0.0014631194924121793,-0.0047761810918898195,-0.0023208829624155047
2019-12-31,0.0,-0.007245337968568855,-0.003548301775355922
2020-01-02,0.0,0.0,0.0
2020-01-03,0.0,0.0,0.0
2020-01-06,0.0,0.0,0.0
2020-01-07,0.0,-0.003660657269954015,-0.0008988600575756678
2020-01-08,-0.0022726057187032467,-0.0031266651570782678,-0.001593708910884506
2020-01-09,-0.002999757458650998,0.0,0.0
2020-01-10,-8.389374950290573e-08,0.0,0.0
2020-01-13,-0.000824711626243313,0.0,0.0
2020-01-14,-0.002782376632133321,0.0,0.0
2020-01-15,0.0,0.0,0.0
2020-01-16,0.0,0.0,0.0
2020-01-17,0.0,-0.001569624249925683,0.0
2020-01-21,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0
2020-01-24,0.0,-0.0021374983655589874,0.0
2020-01-27,-0.0028824360479169364,-0.005651433247196969,-0.001166256277327804
2020-01-28,-0.0033737884352741387,-0.0025593544123504453,-0.0003330772007523741
2020-01-29,0.0,0.0,0.0
2020-01-30,0.0,0.0,0.0
2020-01-31,-0.001840651858660225,-0.007359784171700023,-0.0021905452918905555
2020-02-03,0.0,-0.003273354134489148,0.0
2020-02-04,0.0,0.0,0.0
2020-02-05,0.0,0.0,-6.706739795858674e-06
2020-02-06,0.0,0.0,0.0
2020-02-07,-0.0005805548951990369,0.0,0.0
2020-02-10,0.0,0.0,0.0
2020-02-11,-0.001337694868168482,-0.0009826842610868303,-0.0015752014113490365
2020-02-12,0.0,0.0,-0.00037914447385367644
2020-02-13,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0
2020-02-20,-0.0018790753083136602,0.0,0.0
2020-02-21,-0.003849863624847294,-0.0024919259894622403,-0.00011316189354770856
2020-02-24,-0.01766762911545816,-0.01676595114338275,-0.006760261237757859
2020-02-25,-0.037590940467513656,-0.032830113053990306,-0.017890041832105186
2020-02-26,-0.03481095116759114,-0.037022886898881,-0.017777093022875556
2020-02-27,-0.057450142278043126,-0.05941679618167939,-0.030926618802600392
2020-02-28,-0.06962491126889381,-0.05339094227705632,-0.031492903786825455
2020-03-02,-0.045693081093233556,-0.03210817658008436,-0.0170063323297458
2020-03-03,-0.0486326053095838,-0.043013805192356425,-0.016968271397402535
2020-03-04,-0.028927209309824065,-0.023458680499259144,-0.005328259720280171
2020-03-05,-0.03568676506566382,-0.033663122281818225,-0.006615095884773825
2020-03-06,-0.04224044361531587,-0.023717004223332894,-0.0018646886217194014
2020-03-09,-0.07611086428017277,-0.060904216457322025,-0.020255027424955774
2020-03-10,-0.061542505948305126,-0.0522429000796415,-0.019176868936958358
2020-03-11,-0.08571330106107677,-0.09487612481095953,-0.04316719541258596
2020-03-12,-0.14320959128775868,-0.1472555130047879,-0.08000383824472002
2020-03-13,-0.11859605173831167,-0.1130843369331822,-0.06402375730474508
2020-03-16,-0.17329307766706226,-0.1524904034018647,-0.08969168501985958
2020-03-17,-0.14487411610501832,-0.1491451850987936,-0.08325365065596169
2020-03-18,-0.16856601608281563,-0.19543366276370833,-0.11018958831251646
2020-03-19,-0.17175950424427555,-0.18576422353286526,-0.1070902604941183
2020-03-20,-0.181315663070584,-0.18367093394281098,-0.10244810859431597
2020-03-23,-0.17033358214234162,-0.1831707740086128,-0.09177359194350243
2020-03-24,-0.12495271322907575,-0.14680351412936354,-0.06426903001092332
2020-03-25,-0.1294799086459658,-0.13997274271684512,-0.06534358282694619
2020-03-26,-0.10228023668391228,-0.10900023188045871,-0.045202867152706605
2020-03-27,-0.1183770187380252,-0.11577747069681255,-0.05128554369716232
2020-03-30,-0.10149952020850195,-0.10174419792231615,-0.04075651128196989
2020-03-31,-0.11622312785519495,-0.11276651971513152,-0.0507530244426595
2020-04-01,-0.13230234712896172,-0.13234216373217034,-0.06047206561602747
2020-04-02,-0.11827055487932903,-0.118270386814325,-0.05015502041195308
2020-04-03,-0.12298687915656359,-0.1251347857142574,-0.05348665590108592
2020-04-06,-0.08544396722387959,-0.09192661821314008,-0.029261184267066254
2020-04-07,-0.08776572838820562,-0.09519527426893792,-0.03249281826785966
2020-04-08,-0.07957331788148969,-0.07991379592558912,-0.026508344767257608
2020-04-09,-0.06841349125169827,-0.07090842181841739,-0.018939710171221535
2020-04-13,-0.06094447984691431,-0.07942981255396542,-0.01773606342447953
2020-04-14,-0.04009776587808633,-0.0634649877254817,-0.004548043403480362
2020-04-15,-0.04750314549400181,-0.0657397127900633,-0.005003086239149246
2020-04-16,-0.040926771187204336,-0.05882157818020928,0.0
2020-04-17,-0.040864902148721516,-0.04884877326978543,0.0
2020-04-20,-0.04465640483907651,-0.05594440337367246,-0.001991972098730921
2020-04-21,-0.0635356375089815,-0.06868439430734896,-0.011931097794591006
2020-04-22,-0.044916775041174084,-0.06024363955676704,-0.002552798735212858
2020-04-23,-0.04223294816312784,-0.058293591354252494,-0.0003029208987624932
2020-04-24,-0.03640649416513497,-0.049589113455323575,0.0
2020-04-27,-0.03465699924253485,-0.04856891749712844,-0.0014101861073003708
2020-04-28,-0.04262878605638576,-0.04684420543685752,-0.0033982872543203424
2020-04-29,-0.025465121033304228,-0.034048844580106374,0.0
2020-04-30,-0.033560216527450115,-0.04400867497624694,-0.00674073791456542
2020-05-01,-0.04483858637001459,-0.05613771720441074,-0.01350097334695699
2020-05-04,-0.03937605063992444,-0.0563577894398406,-0.011315408375908609
2020-05-05,-0.032944271961664606,-0.05357476986279808,-0.008444008108577816
2020-05-06,-0.036770938052323454,-0.06359552167131088,-0.013935717105428402
2020-05-07,-0.024708857552065866,-0.0506506001617133,-0.00352103677768556
2020-05-08,-0.02020061071137802,-0.04627199938871651,-0.002293434673585115
2020-05-11,-0.01967496526924073,-0.04914419162102923,-0.003645774340604646
2020-05-12,-0.028078712491380498,-0.05674629765587469,-0.007576911497752636
2020-05-13,-0.03140671499850445,-0.06421449534785983,-0.009534629150267815
2020-05-14,-0.022638000895341848,-0.05388946513620374,-0.0024259190421491716
2020-05-15,-0.01792292773056814,-0.05226074972895556,-9.316416195215282e-05
2020-05-18,-0.010676957059834624,-0.0436143012258533,0.0
2020-05-19,-0.009336205770669737,-0.04811022384566943,0.0
2020-05-20,0.0,-0.03735102107923549,0.0
2020-05-21,-0.009912841535876016,-0.04039192635084976,-0.00493999027135239
2020-05-22,-0.0061119724816812715,-0.03699724403337923,-0.001767505846570483
2020-05-26,-0.010599831695699669,-0.035121979209940646,-0.00524529437798904
2020-05-27,-0.005777674084950668,-0.027281294400070988,-0.0018024647003151983
2020-05-28,-0.0054775210255259,-0.02979356892535845,-0.002457171976768091
2020-05-29,0.0,-0.02444394827997154,0.0
2020-06-01,0.0,-0.024719294828623006,0.0
2020-06-02,0.0,-0.02131438493260296,0.0
2020-06-03,-0.003855454434081751,-0.018791803208490276,-0.003508199765388742
2020-06-04,-0.0036457908518284787,-0.026064421589315323,-0.006419633155518856
2020-06-05,-0.0009076630423626719,-0.01406129275958179,-0.0044385618774748226
2020-06-08,0.0,-0.0054409656452557575,0.0
2020-06-09,0.0,-0.005414107352709641,0.0
2020-06-10,0.0,-0.0028977999057558934,0.0
2020-06-11,-0.028695589422432555,-0.030952871096257106,-0.015938900822464852
2020-06-12,-0.024112541798308684,-0.027786423887453227,-0.014352330551515968
2020-06-15,-0.019351961581951183,-0.02215039779592043,-0.01121468235941736
2020-06-16,-0.01117636296372726,-0.017008869772649482,-0.008253559712731784
2020-06-17,-0.009804811310617945,-0.01784437779986603,-0.007105535159138254
2020-06-18,-0.009162437099264786,-0.013479359818831527,-0.0048281402843634025
2020-06-19,-0.006216580840617825,-0.016556177554968188,-0.0037601827939319765
2020-06-22,0.0,-0.012734402595627192,0.0
2020-06-23,0.0,-0.012722052483705837,0.0
2020-06-24,-0.0121041085375595,-0.0238155419712347,-0.0062474153790150755
2020-06-25,-0.00743227894130738,-0.016445617544609048,-0.0025079119837351227
